KIND;OPR;STAT;AREA;CITY ;CB             ; LAC ; CID  ;GSM ;DCS ; 3G L ; 3G C ;  3G S  ;U-L;U900;U-S;DATE; ADDR             ; REM                                ;   OZIN    ;   OZIE  ;LOCK
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1053 ;123 ;    ; 1000 ; 1053 ;123456   ;;;;08.02.09; газ."Звязда" пр. 33   ; АТС 271, трубостойки               ; 53.863858; 27.468624;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1054 ;123 ;    ; 1100 ; 1054 ;123 56   ;;;;10.01.11; Карбышева 2           ; ДС "Карбышева", трипод             ; 53.955166; 27.622454;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1055 ;123 ;456 ; 1000 ; 1055 ;123456   ;;;;15.03.11; Есенина 136           ; ДС Малиновка-4, мачта              ; 53.865325; 27.427605;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1056 ;123 ;    ; 1100 ; 1056 ;123456   ;;;;27.03.07; Купревича 2           ; НИИ микробиологии, трубостойки     ; 53.9261  ; 27.6842  ;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1057 ;123 ;    ; 1000 ; 1057 ;123456   ;;;;25.02.09; Калинина пер. 16      ; ГУ ГХУ УДПРБ, трубостойки          ; 53.9328  ; 27.6087  ;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1058 ;123 ;    ; 1000 ; 1058 ;123456   ;;;;21.06.07; Берута 5              ; АТС 251/252, мачта                 ; 53.9046  ; 27.5035  ;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1059 ;123 ;456 ; 1000 ; 1059 ;123456   ;;;;08.04.08; Воронянского 13/4     ; АТС 224, мачта                     ; 53.88    ; 27.5442  ;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1061 ;123 ;456 ; 1000 ; 1061 ;123456   ;;;;21.08.07; Гебелева 7            ; Ленинский ЛСЦ, мачта               ; 53.8991  ; 27.5395  ;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1062 ;123 ;456 ; 1100 ; 1062 ;123456   ;;;;21.11.07; Жилуновича 15         ;офисное здание, трубостойки и трипод; 53.8759  ; 27.6313  ;
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1063 ;123 ;456 ; 1000 ; 1063 ;123456   ;;;;02.06.08; Старовиленская 87     ; Советский ЛСЦ, мачта               ; 53.919464; 27.561163;G
