KIND;OPR;STAT;AREA;CITY ;CB  ;LAC; CID ; GSM ; DCS;3G L; 3G C;  3G S   ;U-L; U900 ;U-S ;  DATE  ; ADDR                ; REM                               ;  OZIN     ;  OZIE  ;LOCK

/;Витебск;;;;;;;;;;;;;;; 

$;V;R;VI.; Витебск ;         ;571;   48 ;    ;456 ;571; 3048 ;123456789;571; 5048 ;123 ;12.10.13; Краснофлотская 1А   ; общежитие работников БСМП           ; 55.192496; 30.243376;G
$;V;R;VI.; Витебск ;         ;571;   48 ;    ;    ;571; 4048 ; 23      ;   ;      ;    ;05.05.19; Краснофлотская 1А   ; общежитие работников БСМП           ; 55.192496; 30.243376;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   49 ;123 ;    ;571; 3049 ;123456789;571; 5049 ;123 ;07.01.15; Чкалова 50А         ; магазин "Веста" N142, мачта         ; 55.160527; 30.212510;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   51 ;123 ;456 ;571; 3051 ;123456789;571; 5051 ;123 ;03.03.15; Чкалова             ; остановка "Медцентр", опорная мачта ; 55.148872; 30.225575;G
$;V;R;VI.; Витебск ;         ;   ;   51 ;    ;    ;571; 4051 ;  3      ;   ;      ;    ;14.05.19; Чкалова             ; остановка "Медцентр", опорная мачта ; 55.148872; 30.225575;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   53 ;123 ;456 ;571; 3053 ;123456789;571; 5053 ;123 ;03.02.14; 4-я Задорожная 1    ; ДРСУ-144, мачта                     ; 55.195806; 30.129522;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   54 ;123 ;456 ;571; 3054 ;123456789;571; 5054 ;123 ;11.06.14; Чапаева 32          ; ДОСААФ, мачта                       ; 55.199664; 30.237449;G
$;V;R;VI.; Витебск ;         ;   ;   54 ;    ;    ;571; 4054 ; 2       ;   ;      ;    ;07.05.19; Чапаева 32          ; ДОСААФ, мачта                       ; 55.199664; 30.237449;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   55 ;123 ;456 ;571; 3055 ;123456789;571; 5055 ;123 ;03.03.15; Чкалова             ; станция "Лучёса", опорная мачта     ; 55.151786; 30.214784;G
$;V;R;VI.; Витебск ;         ;   ;   55 ;    ;    ;571; 4055 ;12       ;   ;      ;    ;14.05.19; Чкалова             ; станция "Лучёса", опорная мачта     ; 55.151786; 30.214784;G
$;V;R;VI.; Витебск ;         ;571;   56 ;    ;456 ;571; 3056 ;123456789;571; 5056 ;123 ;17.01.14; 1-я Доватора 3Б     ; учебный корпус ВГАВМ, трипод        ; 55.196089; 30.213968;G
$;V;R;VI.; Витебск ;         ;   ;   56 ;    ;    ;571; 4056 ;  3      ;   ;      ;    ;05.05.19; 1-я Доватора 3Б     ; учебный корпус ВГАВМ, трипод        ; 55.196089; 30.213968;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   57 ;123 ;456 ;571; 3057 ;123456789;571; 5057 ;123 ;04.08.15; Офицерская 4        ; двухэтажное здание, мачта life:)    ; 55.182537; 30.224268;G
$;V;R;VI.; Витебск ;         ;   ;   57 ;    ;    ;571; 4057 ; 23      ;   ;      ;    ;08.05.19; Офицерская 4        ; двухэтажное здание, мачта life:)    ; 55.182537; 30.224268;G
$;V;R;VI.; Витебск ;         ;571;   58 ;    ;456 ;571; 3058 ;123456789;571; 5058 ;123 ;01.10.14; Правды 61 к. 2      ; общежитие, трипод                   ; 55.181147; 30.239745;G
$;V;R;VI.; Витебск ;         ;   ;   58 ;    ;    ;571; 4058 ;1 3      ;   ;      ;    ;10.05.19; Правды 61 к. 2      ; общежитие, трипод                   ; 55.181147; 30.239745;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   59 ;123 ;456 ;571; 3059 ;123456789;571; 5059 ;123 ;07.01.15; Софьи Панковой 7    ; ГП "Гордормост", мачта              ; 55.188399; 30.262088;G
$;V;R;VI.; Витебск ;         ;   ;   59 ;    ;    ;571; 4059 ;  3      ;   ;      ;    ;12.05.19; Софьи Панковой 7    ; ГП "Гордормост", мачта              ; 55.188399; 30.262088;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   60 ;123 ;456 ;571; 3060 ;123456789;571; 5060 ;123 ;07.01.15; Золотогорская 30    ;лицей N4 легкой промышленности, мачта; 55.174260; 30.134677;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   61 ;123 ;456 ;571; 3061 ;123456789;571; 5061 ;123 ;03.03.15; Богатырёва 7Б       ; стоянка, столб МТС                  ; 55.168210; 30.263614;G
$;V;R;VI.; Витебск ;         ;   ;   61 ;    ;    ;571; 4061 ;123      ;   ;      ;    ;10.05.19; Богатырёва 7Б       ; стоянка, столб МТС                  ; 55.168210; 30.263614;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   62 ;123 ;456 ;571; 3062 ;123456789;571; 5062 ;123 ;06.11.14; Жесткова 24         ; общ. ЧУП "Галант", триподы          ; 55.182736; 30.213931;G
$;V;R;VI.; Витебск ;         ;   ;   62 ;    ;    ;571; 4062 ;  3      ;   ;      ;    ;08.05.19; Жесткова 24         ; общ. ЧУП "Галант", триподы          ; 55.182736; 30.213931;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   63 ;123 ;    ;571; 3063 ;123456789;571; 5063 ;123 ;09.01.15; Богатырёва 13       ; столб МТС                           ; 55.166380; 30.268820;G
$;V;R;VI.; Витебск ;         ;   ;   63 ;    ;    ;571; 4063 ;12       ;   ;      ;    ;08.05.19; Богатырёва 13       ; столб МТС                           ; 55.166380; 30.268820;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   64 ;123 ;456 ;571; 3064 ;123456789;571; 5064 ;123 ;05.12.14; П. Бровки 21        ; общ. N4 РУП "Витязь", триподы       ; 55.161306; 30.235255;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   65 ;    ;4   ;571; 3065 ;1  4  7  ;571; 5065 ;1   ;29.09.14; Московский пр. 130-1; гипермаркет "Евроопт", внутри       ; 55.174910; 30.266379;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   66 ;123 ;456 ;571; 3066 ;123456789;571; 5066 ;123 ;03.01.15; Горбачевского 1     ; з-д сборного железобетона N3, трипод; 55.183441; 30.185800;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   67 ;123 ;456 ;571; 3067 ;123456789;571; 5067 ;123 ;12.01.15; Строителей 22       ; магазин "Веста" N140, мачта         ; 55.172523; 30.232835;G
$;V;R;VI.; Витебск ;         ;571;   68 ;    ;456 ;571; 3068 ;123456789;571; 5068 ;123 ;14.10.14; Лужесно             ; общ. N4 аграрного колледжа, мачта   ; 55.255395; 30.139832;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   69 ;123 ;456 ;571; 3069 ;123456789;571; 5069 ;123 ;08.02.16; Титова 119          ; столб МТС                           ; 55.197663; 30.149306;G
$;V;R;VI.; Витебск ;         ;571;   70 ;    ;456 ;571; 3070 ;123456789;571; 5070 ;123 ;01.11.14; Смоленская 11А      ; фабрика полуфабрикатов, трипод      ; 55.187105; 30.236073;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   71 ;123 ;456 ;571; 3071 ;123456789;571; 5071 ;123 ;03.01.15; 1-я Заречная 3      ;общ.N2 ЖРЭТ Первомайского р-на, мачта; 55.161963; 30.146007;G
$;V;R;VI.; Витебск ;         ;   ;   71 ;    ;    ;571; 4071 ; 23      ;   ;      ;    ;13.05.19; 1-я Заречная 3      ;общ.N2 ЖРЭТ Первомайского р-на, мачта; 55.161963; 30.146007;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   72 ;123 ;456 ;571; 3072 ;123456789;571; 5072 ;123 ;07.01.15; Лазо 117            ; ОАО "Витебсктекстильторг", мачта    ; 55.200647; 30.261862;G
$;V;R;VI.; Витебск ;         ;   ;   72 ;    ;    ;571; 4072 ;12       ;   ;      ;    ;09.05.19; Лазо 117            ; ОАО "Витебсктекстильторг", мачта    ; 55.200647; 30.261862;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   73 ;123 ;456 ;571; 3073 ;123456789;571; 5073 ;123 ;03.03.15; Ленинградская 4     ; дом быта, мачта                     ; 55.200469; 30.179912;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   74 ;123 ;456 ;571; 3074 ;123456789;571; 5074 ;123 ;21.02.15; Правды 30           ; управл. РУП "Витебскэнерго", триподы; 55.187857; 30.216334;G
$;V;R;VI.; Витебск ;         ;   ;   74 ;    ;    ;571; 4074 ; 3       ;   ;      ;    ;07.05.19; Правды 30           ; управл. РУП "Витебскэнерго", триподы; 55.187857; 30.216334;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   75 ;123 ;456 ;571; 3075 ;123456789;571; 5075 ;123 ;03.03.15; Минская             ; столб life:) рядом с УМП-234        ; 55.181490; 30.271304;G
$;V;R;VI.; Витебск ;         ;571;   75 ;    ;    ;571; 4075 ;  3      ;   ;      ;    ;10.05.15; Минская             ; столб life:) рядом с УМП-234        ; 55.181490; 30.271304;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   76 ;1   ;    ;571; 3076 ;1  4  7  ;571; 5076 ;1   ;15.08.15; Чкалова 35          ; ТЦ "Greenцентр", внутри             ; 55.162568; 30.208004;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   77 ;123 ;456 ;571; 3077 ;123456789;571; 5077 ;123 ;09.07.15; пр. Людникова 13    ; ГНУ "ИТА НАН РБ", трипод            ; 55.196740; 30.225217;G
$;V;R;VI.; Витебск ;         ;   ;   77 ;    ;    ;571; 4077 ; 2       ;   ;      ;    ;18.05.19; пр. Людникова 13    ; ГНУ "ИТА НАН РБ", трипод            ; 55.196740; 30.225217;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   78 ;123 ;456 ;571; 3078 ;123456789;571; 5078 ;123 ;25.09.15; 1-я Красина 5       ; картон.-полиграф. комбинат, мачта   ; 55.198380; 30.191860;G
$;V;R;VI.; Витебск ;         ;571;   79 ;1   ;    ;571; 3079 ;1  4  7  ;571; 5079 ;1   ;09.09.15; Бешенковичское ш. 3 ; ТЦ "Корона", внутри                 ; 55.160055; 30.167212;G
$;V;R;VI.; Витебск ;         ;   ;   79 ;    ;    ;571; 4079 ;1        ;   ;      ;    ;20.05.19; Бешенковичское ш. 3 ; ТЦ "Корона", внутри                 ; 55.160055; 30.167212;G
