KIND;OPR;STAT;AREA;CITY ;CB;LAC;CID;GSM;DCS;3G L;3G C;3G S;U-L;U900;U-S;DATE; ADDR              ; REM                                                  ;  OZIN    ;  OZIE    ;LOCK

/;Менская вобласць
$;4;R  ;MIO; Арэшнікі           ;v;   ;      ;         ;;205;700502;:51:52   ;;   ;        ;21.03.19; Смалевіцкі р-н      ; М2, 31 км, РТПС                                      ; 53.977171; 27.950583;G
$;4;R  ;MIO; Палявая            ; ;203;700505;:21:22:23;;203;700505;123;203;700505;  7  :10;21.07.18; Смалевіцкі р-н      ; М1, вежа МТС 70м                                    ; 54.020841; 28.210647;G
$;4;R  ;MIO; Палявая            ;v;   ;      ;         ;;203;700505;:51:52:53;;   ;        ;31.10.19; Смалевіцкі р-н      ; М1, вежа МТС 70м                                    ; 54.020841; 28.210647;G
$;4;R  ;MIO; Смалявічы          ; ;   ;      ;         ;;203;700506;123;203;700506; 6  9   ;11.08.18; Сацыялістычная      ; Дом Побыту, мачта МТС                                  ; 54.030641; 28.084912;G
$;4;R  ;MIO; Смалявічы          ;v;   ;      ;         ;;203;700506;:51:52:53;;   ;        ;14.04.19; Сацыялістычная      ; Дом Побыту, мачта МТС                                  ; 54.030641; 28.084912;G
$;4;R  ;MIO; Жодзіна            ; ;   ;      ;         ;;203;700507;123;203;700507;56789:10;06.01.18; Міру пр. 19           ; інтэрнат N3 ПА "БелАЗ", мачта МТС                   ; 54.089563; 28.308430;G
$;4;R  ;MIO; Жодзіна            ;v;   ;      ;         ;;203;700507;:51:52:53;;   ;        ;14.02.20; Міру пр. 19           ; інтэрнат N3 ПА "БелАЗ", мачта МТС                   ; 54.089563; 28.308430;G
$;4;R  ;MIO; Дзяржынск          ;v;   ;      ;         ;;203;700508;   :52   ;;   ;        ;06.05.22; Ціхая 2               ; ГЦ Крыніцы, вежа МТС 40м                                ; 53.691098; 27.156349;Y
$;4;R  ;MIO; Дзяржынск          ; ;   ;      ;         ;;203;700508; 2 ;   ;      ;        ;28.06.22; Ціхая 2               ; ГЦ Крыніцы, вежа МТС 40м                                ; 53.691098; 27.156349;Y
$;4;R  ;MIO; Барысаў            ; ;   ;      ;         ;;171;700510;123;171;700510;56789:10;09.03.17; Чапаева 1             ; Дом Побыту, трубастойкі МТС                            ; 54.223770; 28.512780;G*
$;4;R  ;MIO; Барысаў            ;v;   ;      ;         ;;171;700510;:51:52:53;;   ;        ;01.08.20; Чапаева 1             ; Дом Побыту, трубастойкі МТС                            ; 54.223770; 28.512780;G*
$;4;R  ;MIO; Барысаў            ; ;   ;      ;         ;;171;700511;123;171;700511;5 78 :10;06.01.18; Чапаева 64            ; ААТ "БЗМП", труба                                    ; 54.204540; 28.495225;G
$;4;R  ;MIO; Барысаў            ;v;   ;      ;         ;;171;700511;:51:52:53;;   ;        ;14.02.20; Чапаева 64            ; ААТ "БЗМП", труба                                    ; 54.204540; 28.495225;G
$;4;R  ;MIO; Барысаў            ; ;   ;      ;         ;;171;700512;123;171;700512; 6  9   ;11.08.18;Палка Нармандыя-Нёман 167; ААТ "Экран", трубастойкі МТС                       ; 54.261848; 28.514864;G
$;4;R  ;MIO; Барысаў            ;v;   ;      ;         ;;171;700512;:51:52:53;;   ;        ;14.02.20;Палка Нармандыя-Нёман 167; ААТ "Экран", трубастойкі МТС                       ; 54.261848; 28.514864;G
$;4;R  ;MIO; Барысаў            ; ;   ;      ;         ;;171;700514;123;171;700514;5 78 :10;19.03.17; Будаўнікоў 44         ; паліклініка N4, мачта МТС                            ; 54.211300; 28.475220;G
$;4;R  ;MIO; Барысаў            ;v;   ;      ;         ;;171;700514;:51:52:53;;   ;        ;01.08.20; Будаўнікоў 44         ; паліклініка N4, мачта МТС                            ; 54.211300; 28.475220;G
$;4;R  ;MIO; Барысаў            ; ;   ;      ;         ;;171;700517;123;   ;      ;        ;01.08.20;Лядзішча, Дняпроўская 21А; крама, мачта МТС                                   ; 54.238376; 28.468964;G
$;4;R  ;MIO; Барысаў            ;v;   ;      ;         ;;171;700517;:51:52:53;;   ;        ;01.08.20;Лядзішча, Дняпроўская 21А; крама, мачта МТС                                   ; 54.238376; 28.468964;G
$;4;R  ;MIO; Барысаў            ; ;   ;      ;         ;;171;700518;123;171;700518; 67 9:10;04.07.18; Працы 5               ; РУПС, мачта МТС                                      ; 54.220807; 28.530689;G
$;4;R  ;MIO; Барысаў            ;v;   ;      ;         ;;171;700518;:51:52:53;;   ;        ;14.02.20; Працы 5               ; РУПС, мачта МТС                                      ; 54.220807; 28.530689;G
$;4;R  ;MIO; Лагойск            ; ;   ;      ;         ;;203;700532;123;203;700532;   8    ;23.04.18; Менская 2             ; з-д "Амкодор Лагойск", мачта МТС                     ; 54.189599; 27.833944;G
$;4;R  ;MIO; Лагойск            ;v;   ;      ;         ;;203;700532;:51:52:53;;   ;        ;22.02.20; Менская 2             ; з-д "Амкодор Лагойск", мачта МТС                     ; 54.189599; 27.833944;G
$;4;R  ;MIO; Вераскі            ; ;171;700601;:21:22:23;;   ;      ;         ;;   ;        ;06.06.21; Барысаўскі р-н       ; М1, 431км, вежа МТС 70м                             ; 54.131484; 28.503666;G
$;4;R  ;MIO; Лошніца            ; ;171;700602;:21:22:23;;   ;      ;   ;   ;      ;        ;16.07.21; Барысаўскі р-н       ; М1, 456км, вежа МТС 70м                             ; 54.278717; 28.780485;G
$;4;R  ;MIO; Вялікая Слабада    ; ;   ;      ;         ;;171;700603;123;171;700603;5  8    ;21.07.18; Крупскі р-н          ; вежа МТС 70м                                        ; 54.324144; 29.109871;G
