KIND;OPR;STAT;AREA;CITY ;CB;LAC;CID;GSM;DCS;3G L;3G C;3G S;U-L;U900;U-S;DATE; ADDR     ; REM                                  ;   OZIN   ;   OZIE   ;LOCK

/;Менск

$;4;R  ;MI.; Менск ;v;;;;;213;700209;:51:52:53;;   ;        ;24.03.19; Залатая Горка 5       ; вышка "Глушыцель"                     ; 53.911543;27.580817;G
$;4;R  ;MI.; Менск ; ;;;;;200;700210;123;200;700210;56789:10;17.12.15; Пераможцаў пр. 107    ; інтэрнат БДУФК, трубастойкі МТС       ; 53.936221;27.487117;G
$;4;R  ;MI.; Менск ;v;;;;;200;700210;:51:52   ;;   ;        ;27.11.20; Пераможцаў пр. 107    ; інтэрнат БДУФК, трубастойкі МТС       ; 53.936221;27.487117;G
$;4;R  ;MI.; Менск ; ;;;;;211;700211;123;   ;      ;        ;16.09.18; Шаранговіча 51        ; ун-м "Алмі", мачта  МТС               ; 53.8818  ;27.4411  ;G
$;4;R  ;MI.; Менск ;v;;;;;211;700211;:51:52:53;;   ;        ;20.04.19; Шаранговіча 51        ; ун-м "Алмі", мачта  МТС               ; 53.8818  ;27.4411  ;G
$;4;R  ;MI.; Менск ; ;;;;;214;700212;123;214;700212;5 78 :10;05.04.18; Брэсцкая 79/2         ; інтэрнат N3 МАБЧ, трубастойкі МТС     ; 53.8549  ;27.5212  ;G
$;4;R  ;MI.; Менск ;v;;;;;214;700212;:51:52:53;;   ;        ;25.03.19; Брэсцкая 79/2         ; інтэрнат N3 МАБЧ, трубастойкі МТС     ; 53.8549  ;27.5212  ;G
$;4;R  ;MI.; Менск ;v;;;;;208;700214;:51:52:53;;   ;        ;08.03.20; Скарыны 4В            ; ГБК "Аўтахол", мачта МТС              ; 53.9239  ;27.6581  ;G
$;4;R  ;MI.; Менск ; ;;;;;208;700214;123;   ;      ;        ;31.08.20; Скарыны 4В            ; ГБК "Аўтахол", мачта МТС              ; 53.9239  ;27.6581  ;G
$;4;R  ;MI.; Менск ; ;;;;;212;700215;123;212;700215;5 78 :10;22.03.18; Анаева 49             ; Белсувязьбуд, мачта МТС               ; 53.907018;27.634655;G
$;4;R  ;MI.; Менск ;v;;;;;212;700215;:51:52:53;;   ;        ;22.03.19; Анаева 49             ; Белсувязьбуд, мачта МТС               ; 53.907018;27.634655;G
$;4;R  ;MI.; Менск ; ;;;;;206;700216;123;206;700216;56789:10;17.12.15; Герасіменкі 49        ; паліклініка N17, трубастойкі МТС      ; 53.8846  ;27.6805  ;G
$;4;R  ;MI.; Менск ;v;;;;;206;700216;:51:52:53;;   ;        ;22.03.19; Герасіменкі 49        ; паліклініка N17, трубастойкі МТС      ; 53.8846  ;27.6805  ;G
$;4;R  ;MI.; Менск ; ;;;;;206;700217;123;206;700217;56789:10;04.12.16; Ангарская 2/2         ; інтэрнат N2 ММЗ, асобныя трубастойкі  ; 53.8628  ;27.6786  ;G
$;4;R  ;MI.; Менск ;v;;;;;206;700217;:51:52:53;;   ;        ;21.03.19; Ангарская 2/2         ; інтэрнат N2 ММЗ, асобныя трубастойкі  ; 53.8628  ;27.6786  ;G
$;4;R  ;MI.; Менск ;v;;;;;200;700218;:51:52:53;;   ;        ;18.04.22; Ціміразева 123/1      ; ГД Ждановічы, Будвыстава, трыподы МТС ; 53.9338  ;27.4546  ;G
$;4;R  ;MI.; Менск ; ;;;;;200;700218;123;   ;      ;        ;21.06.22; Ціміразева 123/1      ; ГД Ждановічы, Будвыстава, трыподы МТС ; 53.9338  ;27.4546  ;G
$;4;R  ;MI.; Менск ; ;;;;;206;700219;123;   ;      ;        ;17.12.15; Бехцярава зав. 8      ; ААТ "Беллічтэхніка", трубастойкі МТС  ; 53.8754  ;27.6423  ;G
